id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,broad_sector,market_cap_crore,pe_ratio,pb_ratio,dividend_yield_pct,sales,net_profit,dividend_payout,peer_group_name,is_benchmark,return_on_equity_pct_percentile,net_profit_margin_pct_percentile,asset_turnover_percentile,free_cash_flow_cr_percentile,revenue_cagr_5yr_percentile,pat_cagr_5yr_percentile,debt_to_equity_percentile,interest_coverage_percentile,benchmark_score,score_difference
290,BRITANNIA,Mar 2023,14.21,17.0,65.53,0.848,20.284,1.7432,1019.0,1507.0,96.0,14.725,75.0,2997.0,2526.0,10.46,18.2,17.98,15.55,Consumer Staples,285063.86,25.49,4.57,4.06,16301.0,2316.0,75.0,FMCG,0,16.666666666666664,48.80952380952381,26.190476190476193,55.952380952380956,18.367346938775512,14.893617021276595,98.80952380952381,72.61904761904762,12.6,2.950000000000001
291,BRITANNIA,Mar 2024,12.73,19.0,54.15,0.524,20.5976,1.8484,3050.0,477.0,89.0,16.4208,83.0,2065.0,2573.0,8.69,13.06,13.14,11.63,Consumer Staples,324745.74,63.91,4.26,1.88,16769.0,2134.0,83.0,FMCG,0,21.428571428571427,63.095238095238095,22.61904761904762,29.761904761904763,40.816326530612244,42.5531914893617,86.90476190476191,66.66666666666666,10.04,1.5900000000000016
292,CANBK,Mar 2013,8.790000000000001,655.0,11.9,14.9364,2.1823,0.0812,7575.0,435.0,12.0,5.6831,19.0,376040.0,8010.0,,,,,Financials,,,,,34070.0,2995.0,19.0,Public Sector Banks,0,35.41666666666667,23.958333333333336,31.25,41.66666666666667,,,54.166666666666664,44.44444444444444,,
293,CANBK,Mar 2014,6.75,-672.0,8.85,14.8434,2.3248,0.079,13864.0,380.0,10.0,6.5458,19.0,447913.0,14244.0,,,,,Financials,,,,,39570.0,2672.0,19.0,Public Sector Banks,0,47.91666666666667,39.58333333333333,37.5,33.33333333333333,,,47.91666666666667,38.88888888888889,,
294,CANBK,Mar 2015,6.69,-621.0,9.02,15.3726,2.1764,0.0784,5240.0,1104.0,11.0,6.8404,17.0,499488.0,6344.0,,,,,Financials,,,,,43813.0,2931.0,17.0,Public Sector Banks,0,43.75,41.66666666666667,39.58333333333333,45.83333333333333,,,66.66666666666666,47.22222222222222,,
295,CANBK,Mar 2016,-5.76,-8008.0,-7.82,15.6344,3.3739,0.0781,8903.0,443.0,-9.0,5.9687,0.0,506712.0,9346.0,,,,,Financials,,,,,44039.0,-2535.0,0.0,Public Sector Banks,0,83.33333333333334,83.33333333333334,41.66666666666667,39.58333333333333,,,70.83333333333334,8.333333333333332,,
296,CANBK,Mar 2017,3.4,-5775.0,4.07,15.4204,1.9966,0.0695,2099.0,476.0,5.0,5.8099,4.0,534858.0,2575.0,,,,,Financials,,,,,41457.0,1411.0,4.0,Public Sector Banks,0,66.66666666666666,60.416666666666664,52.083333333333336,56.25,,,68.75,52.77777777777778,,
297,CANBK,Mar 2018,-9.370000000000001,-13350.0,-10.5,15.2792,3.4536,0.0655,-11607.0,487.0,-11.0,5.0337,0.0,563756.0,-11120.0,3.95,,,1.32,Financials,,,,,41345.0,-3873.0,0.0,Public Sector Banks,0,87.5,91.66666666666666,68.75,85.41666666666666,75.0,,60.416666666666664,5.555555555555555,,
298,CANBK,Mar 2019,1.45,-11590.0,1.85,16.9855,2.7433,0.0674,17492.0,745.0,2.0,5.0052,0.0,640166.0,18237.0,3.92,-23.59,-27.52,-15.73,Financials,274311.19,24.47,4.6,3.0,47951.0,696.0,0.0,Public Sector Banks,0,75.0,72.91666666666666,58.333333333333336,25.0,78.57142857142857,72.72727272727273,87.5,19.444444444444446,,
299,CANBK,Mar 2020,-3.86,-12867.0,-4.66,16.2154,2.2699,0.0671,-5734.0,445.0,-4.0,4.0006,0.0,668170.0,-5289.0,2.58,,,0.86,Financials,312713.63,32.75,11.66,2.57,49759.0,-1921.0,0.0,Public Sector Banks,0,81.25,79.16666666666666,61.458333333333336,77.08333333333334,92.85714285714286,,79.16666666666666,41.66666666666667,,
300,CANBK,Mar 2021,4.21,-18367.0,4.74,17.0004,1.8804,0.0596,58002.0,1116.0,4.0,3.7893,0.0,1060998.0,59118.0,9.79,,,3.26,Financials,308875.53,31.3,11.96,3.34,70253.0,2957.0,0.0,Public Sector Banks,0,60.416666666666664,50.0,93.75,2.083333333333333,57.14285714285714,,89.58333333333334,58.333333333333336,,
301,CANBK,Mar 2022,8.72,-13657.0,8.799999999999999,16.1894,1.7433,0.0561,-510.0,1429.0,7.0,3.8567,19.0,1132626.0,919.0,11.24,34.27,6.96,17.49,Financials,289660.96,74.19,6.84,1.77,70614.0,6158.0,19.0,Public Sector Banks,0,50.0,27.083333333333332,97.91666666666666,62.5,42.857142857142854,36.36363636363637,77.08333333333334,61.111111111111114,,
302,CANBK,Mar 2023,13.21,-9877.0,14.53,15.8501,1.6885,0.0622,-41134.0,1156.0,12.0,4.3029,19.0,1237160.0,-39978.0,15.74,,,5.25,Financials,384057.8,55.56,0.63,4.1,85885.0,11345.0,19.0,Public Sector Banks,0,22.916666666666664,12.5,79.16666666666666,97.91666666666666,28.57142857142857,,75.0,63.888888888888886,,
303,CANBK,Mar 2024,13.94,-7745.0,16.72,14.8674,1.6107,0.072,13296.0,1750.0,17.0,5.079,19.0,1369780.0,15046.0,18.18,85.78,53.42,52.46,Financials,496415.88,36.74,12.61,3.81,110519.0,15401.0,19.0,Public Sector Banks,0,18.75,6.25,44.79166666666667,35.41666666666667,10.714285714285714,9.090909090909092,52.083333333333336,66.66666666666666,,
304,CHOLAFIN,Mar 2013,11.98,472.0,15.78,7.8222,706.0,0.141,-3749.0,5.0,4.0,1.365,16.0,15269.0,-3754.0,,,,,Financials,,,,,2570.0,308.0,16.0,Consumer Finance,0,61.111111111111114,86.11111111111111,66.66666666666666,30.555555555555557,,,94.44444444444444,18.75,,
305,CHOLAFIN,Mar 2014,11.22,578.0,16.09,7.9034,950.0,0.1522,-2530.0,83.0,5.0,1.5993,14.0,18075.0,-2447.0,,,,,Financials,,,,,3279.0,368.0,14.0,Consumer Finance,0,50.0,97.22222222222221,27.77777777777778,22.22222222222222,,,97.22222222222221,15.625,,
306,CHOLAFIN,Mar 2015,11.95,696.0,16.6,7.4579,,0.1556,-2304.0,40.0,6.0,1.8576,11.0,19950.0,-2264.0,,,,,Financials,,,,,3715.0,444.0,11.0,Consumer Finance,0,41.66666666666667,88.88888888888889,15.277777777777779,16.666666666666664,,,88.88888888888889,,,
307,CHOLAFIN,Mar 2016,13.64,899.0,15.67,6.1433,643.5,0.1511,-2946.0,137.0,7.0,2.3526,12.0,22546.0,-2809.0,,,,,Financials,,,,,4214.0,575.0,12.0,Consumer Finance,0,66.66666666666666,80.55555555555556,30.555555555555557,27.77777777777778,,,75.0,21.875,,
308,CHOLAFIN,Mar 2017,15.3,1143.0,16.71,5.6005,448.6667,0.1534,-1690.0,222.0,9.0,2.7551,12.0,24071.0,-1468.0,,,,,Financials,,,,,4694.0,718.0,12.0,Consumer Finance,0,38.88888888888889,69.44444444444444,22.22222222222222,11.11111111111111,,,66.66666666666666,25.0,,
309,CHOLAFIN,Mar 2018,16.51,1451.0,17.91,7.479,,0.1259,-7986.0,60.0,12.0,3.2853,11.0,38330.0,-7926.0,16.68,24.41,24.57,21.89,Financials,,,,,5559.0,918.0,11.0,Consumer Finance,0,30.555555555555557,61.111111111111114,83.33333333333334,50.0,68.42105263157895,42.10526315789473,91.66666666666666,,,
310,CHOLAFIN,Mar 2019,16.84,1888.0,19.28,8.1455,1659.0,0.1236,-9328.0,11.0,15.0,3.9795,8.0,50567.0,-9317.0,16.74,26.6,24.57,22.64,Financials,1617575.24,18.46,1.7,2.14,7108.0,1197.0,8.0,Consumer Finance,0,11.11111111111111,50.0,86.11111111111111,58.333333333333336,63.1578947368421,31.57894736842105,100.0,9.375,,
311,CHOLAFIN,Mar 2020,12.1,1699.0,12.85,6.7079,,0.136,-2129.0,54.0,13.0,5.0,13.0,55005.0,-2075.0,18.59,18.88,16.72,18.06,Financials,1426964.45,33.3,12.24,3.1,8712.0,1054.0,13.0,Consumer Finance,0,77.77777777777779,83.33333333333334,72.22222222222221,13.88888888888889,36.84210526315789,73.68421052631578,80.55555555555556,,38.95,-20.890000000000004
312,CHOLAFIN,Mar 2021,15.87,2094.0,15.84,6.6385,52.4107,0.1284,-10594.0,1746.0,19.0,5.8537,11.0,63730.0,-8848.0,17.86,21.48,22.1,20.48,Financials,1228519.04,23.52,9.62,0.37,9583.0,1521.0,11.0,Consumer Finance,0,58.333333333333336,66.66666666666666,80.55555555555556,66.66666666666666,52.63157894736842,63.1578947368421,77.77777777777779,46.875,27.55,-7.07
313,CHOLAFIN,Mar 2022,21.23,2924.0,18.3,5.8776,35.1786,0.123,-3931.0,1640.0,26.0,7.1762,8.0,69174.0,-5571.0,16.67,24.57,23.64,21.63,Financials,1050124.13,53.32,1.23,3.83,10148.0,2154.0,8.0,Consumer Finance,0,27.77777777777778,19.444444444444446,88.88888888888889,33.33333333333333,73.68421052631578,36.84210526315789,69.44444444444444,50.0,28.45,-6.82
314,CHOLAFIN,Mar 2023,20.68,3515.0,18.58,6.7864,16.5818,0.1134,-29253.0,2148.0,32.0,8.7476,6.0,97358.0,-27105.0,18.31,23.76,21.67,21.25,Financials,945798.69,38.56,12.71,4.49,12884.0,2665.0,6.0,Consumer Finance,0,25.0,25.0,94.44444444444444,80.55555555555556,47.368421052631575,47.368421052631575,83.33333333333334,56.25,32.31,-11.060000000000002
315,CHOLAFIN,Mar 2024,17.85,4548.0,17.46,6.8634,21.2118,0.1223,-38538.0,2855.0,41.0,11.6625,5.0,134475.0,-35683.0,21.94,23.36,22.28,22.53,Financials,971931.96,16.79,10.36,2.83,19163.0,3420.0,5.0,Consumer Finance,0,33.33333333333333,44.44444444444444,91.66666666666666,94.44444444444444,31.57894736842105,57.89473684210527,86.11111111111111,53.125,27.08,-4.549999999999997
316,CIPLA,Mar 2013,18.66,2214.0,17.13,0.1072,24.8653,0.7102,-665.0,2063.0,19.0,5.6019,10.0,967.0,1398.0,,,,,Healthcare,,,,,8279.0,1545.0,10.0,Pharmaceuticals,0,48.333333333333336,36.666666666666664,36.666666666666664,93.33333333333333,,,36.666666666666664,71.66666666666667,,
317,CIPLA,Mar 2014,13.8,2147.0,13.97,0.1242,32.0598,0.7592,298.0,1265.0,17.0,6.2429,12.0,1248.0,1563.0,,,,,Healthcare,,,,,10173.0,1404.0,12.0,Pharmaceuticals,0,61.66666666666667,53.333333333333336,21.666666666666668,64.16666666666667,,,41.66666666666667,61.66666666666667,,
318,CIPLA,Mar 2015,10.83,2163.0,11.38,0.1577,56.1098,0.724,223.0,950.0,15.0,6.7093,14.0,1703.0,1173.0,,,,,Healthcare,,,,,11345.0,1229.0,14.0,Pharmaceuticals,0,76.66666666666667,76.66666666666667,31.666666666666664,75.0,,,46.666666666666664,35.0,,
319,CIPLA,Mar 2016,10.03,2480.0,12.01,0.4517,54.4615,0.6551,-2792.0,4533.0,17.0,7.1534,12.0,5202.0,1741.0,,,,,Healthcare,,,,,13790.0,1383.0,12.0,Pharmaceuticals,0,73.33333333333333,81.66666666666667,58.333333333333336,98.33333333333333,,,76.66666666666667,36.666666666666664,,
320,CIPLA,Mar 2017,7.19,2496.0,8.25,0.3279,57.2837,0.6897,1078.0,1304.0,13.0,7.7913,16.0,4113.0,2382.0,,,,,Healthcare,,,,,14394.0,1035.0,16.0,Pharmaceuticals,0,91.66666666666666,95.0,40.0,45.0,,,68.33333333333333,31.666666666666664,,
321,CIPLA,Mar 2018,9.35,2826.0,9.959999999999999,0.288,44.1,0.6685,629.0,834.0,18.0,8.8379,17.0,4098.0,1463.0,12.86,-1.71,-1.08,3.36,Healthcare,,,,,15156.0,1417.0,17.0,Pharmaceuticals,0,83.33333333333334,85.0,50.0,55.00000000000001,22.857142857142858,68.57142857142857,66.66666666666666,46.666666666666664,1.48,1.88
322,CIPLA,Mar 2019,9.120000000000001,3097.0,9.94,0.2875,27.8491,0.6886,3.0,1688.0,19.0,9.3242,16.0,4316.0,1691.0,9.97,1.22,2.25,4.48,Healthcare,353498.49,61.2,2.74,2.83,16362.0,1492.0,16.0,Pharmaceuticals,0,85.0,88.33333333333333,43.333333333333336,85.0,51.42857142857142,62.857142857142854,65.0,66.66666666666666,0.94,3.5400000000000005
323,CIPLA,Mar 2020,8.76,3206.0,9.520000000000001,0.1786,40.5378,0.7314,3182.0,114.0,19.0,9.7907,21.0,2816.0,3068.0,8.59,4.07,4.84,5.83,Healthcare,316481.63,26.77,7.27,0.71,17132.0,1500.0,21.0,Pharmaceuticals,0,86.66666666666667,93.33333333333333,28.333333333333332,10.0,65.71428571428571,57.14285714285714,51.66666666666667,50.0,-2.59,8.42
324,CIPLA,Mar 2021,12.47,4252.0,13.04,0.1099,56.1241,0.7709,1381.0,2374.0,30.0,11.3826,17.0,2014.0,3755.0,6.8,11.55,12.03,10.13,Healthcare,288521.14,76.56,11.34,1.8,19160.0,2389.0,17.0,Pharmaceuticals,0,66.66666666666666,66.66666666666666,15.833333333333332,38.333333333333336,77.14285714285715,40.0,38.333333333333336,33.33333333333333,-7.39,17.52
325,CIPLA,Mar 2022,11.7,4553.0,12.22,0.0507,174.0606,0.8103,1468.0,1858.0,31.0,12.9447,16.0,1056.0,3326.0,8.62,19.73,18.98,15.78,Healthcare,282375.35,41.07,14.49,2.65,21763.0,2547.0,16.0,Pharmaceuticals,0,70.0,70.0,10.0,36.666666666666664,62.857142857142854,22.857142857142858,28.333333333333332,21.666666666666668,-8.29,24.07
326,CIPLA,Mar 2023,12.45,5027.0,12.1,0.0343,60.5734,0.7766,862.0,2376.0,35.0,14.5385,24.0,803.0,3238.0,8.47,14.86,14.22,12.52,Healthcare,338880.07,37.3,10.46,1.96,22753.0,2833.0,24.0,Pharmaceuticals,0,71.66666666666667,68.33333333333333,13.333333333333334,50.0,68.57142857142857,28.57142857142857,26.666666666666668,28.333333333333332,23.06,-10.54
327,CIPLA,Mar 2024,16.12,6291.0,15.55,0.0209,35.3388,0.7922,1152.0,2982.0,51.0,16.5876,25.0,559.0,4134.0,9.51,22.73,21.83,18.02,Healthcare,439803.15,59.75,5.93,0.12,25774.0,4154.0,25.0,Pharmaceuticals,0,51.66666666666667,41.66666666666667,11.666666666666666,41.66666666666667,57.14285714285714,20.0,23.333333333333332,55.00000000000001,21.59,-3.5700000000000003
328,COALINDIA,Mar 2013,25.41,18087.0,35.81,0.0269,5.7406,0.6154,7276.0,1833.0,27.0,0.7674,51.0,1305.0,9109.0,,,,,Materials,,,,,68303.0,17356.0,51.0,Mining,1,66.66666666666666,16.666666666666664,75.0,91.66666666666666,,,25.0,100.0,,
329,COALINDIA,Mar 2014,21.4,17766.0,35.64,0.0042,7.3744,0.6729,23105.0,8580.0,24.0,0.6714,121.0,178.0,14525.0,,,,,Materials,,,,,70608.0,15112.0,121.0,Mining,1,75.0,33.33333333333333,33.33333333333333,8.333333333333332,,,8.333333333333332,91.66666666666666,,
330,COALINDIA,Mar 2015,18.52,17343.0,34.02,0.0101,8.6454,0.6661,15276.0,894.0,22.0,0.6389,95.0,408.0,14382.0,,,,,Materials,,,,,74120.0,13727.0,95.0,Mining,1,100.0,41.66666666666667,41.66666666666667,41.66666666666667,,,16.666666666666664,83.33333333333334,,
331,COALINDIA,Mar 2016,18.32,18714.0,40.96,0.0344,9.9631,0.6856,21308.0,8154.0,23.0,0.5515,121.0,1199.0,13154.0,,,,,Materials,,,,,77861.0,14267.0,121.0,Mining,1,41.66666666666667,50.0,16.666666666666664,16.666666666666664,,,33.33333333333333,75.0,,
332,COALINDIA,Mar 2017,11.87,12448.0,37.85,0.1229,12.3649,0.6591,16916.0,455.0,15.0,0.395,133.0,3014.0,16461.0,,,,,Materials,,,,,78164.0,9280.0,133.0,Mining,1,58.333333333333336,91.66666666666666,50.0,25.0,,,83.33333333333334,50.0,,
333,COALINDIA,Mar 2018,8.260000000000002,9288.0,34.88,0.0762,15.2697,0.6794,13368.0,7747.0,11.0,0.3251,146.0,1538.0,21115.0,4.53,-16.52,-16.44,-9.48,Materials,,,,,85244.0,7038.0,146.0,Mining,1,83.33333333333334,100.0,25.0,58.333333333333336,85.71428571428571,100.0,50.0,25.0,-9.48,0.0
334,COALINDIA,Mar 2019,17.54,25007.0,66.01,0.0835,12.7878,0.7486,8460.0,7896.0,28.0,0.4293,46.0,2210.0,16356.0,7.12,2.94,3.13,4.4,Materials,187263.0,76.5,6.82,3.05,99586.0,17464.0,46.0,Mining,1,8.333333333333332,58.333333333333336,8.333333333333332,83.33333333333334,42.857142857142854,71.42857142857143,75.0,41.66666666666667,4.4,0.0
335,COALINDIA,Mar 2020,17.38,21581.0,51.93,0.2001,11.5646,0.6404,6010.0,1033.0,27.0,0.5218,44.0,6434.0,4977.0,5.33,4.0,4.18,4.5,Materials,231042.15,23.41,11.71,0.79,96080.0,16700.0,44.0,Mining,1,25.0,66.66666666666666,58.333333333333336,100.0,71.42857142857143,57.14285714285714,100.0,58.333333333333336,4.5,0.0
336,COALINDIA,Mar 2021,14.11,18628.0,34.78,0.1611,19.0858,0.559,10774.0,182.0,21.0,0.5925,78.0,5884.0,10592.0,2.95,-2.3,-1.8,-0.38,Materials,269353.58,77.94,9.67,1.53,90026.0,12702.0,78.0,Mining,1,91.66666666666666,83.33333333333334,100.0,75.0,100.0,85.71428571428571,91.66666666666666,16.666666666666664,-0.38,0.0
337,COALINDIA,Mar 2022,15.84,24721.0,40.28,0.0815,21.9912,0.6114,15392.0,25715.0,28.0,0.7,60.0,3514.0,41107.0,7.02,13.37,13.3,11.23,Materials,359749.33,10.93,0.98,0.37,109715.0,17378.0,60.0,Mining,1,50.0,75.0,83.33333333333334,33.33333333333333,57.14285714285714,42.857142857142854,66.66666666666666,8.333333333333332,11.23,0.0
338,COALINDIA,Mar 2023,22.95,44232.0,52.14,0.0712,14.3372,0.6245,12269.0,23465.0,52.0,0.9872,47.0,4331.0,35734.0,10.15,35.14,36.43,27.24,Materials,397912.96,32.17,9.72,3.45,138252.0,31723.0,47.0,Mining,1,16.666666666666664,25.0,66.66666666666666,66.66666666666666,14.285714285714285,14.285714285714285,41.66666666666667,33.33333333333333,27.24,0.0
339,COALINDIA,Mar 2024,26.26,47971.0,45.17,0.0788,11.2418,0.6019,13617.0,4486.0,61.0,1.3424,42.0,6523.0,18103.0,7.4,16.43,16.85,13.56,Materials,454024.84,34.27,14.75,4.38,142324.0,37369.0,42.0,Mining,1,33.33333333333333,8.333333333333332,91.66666666666666,50.0,28.57142857142857,28.57142857142857,58.333333333333336,66.66666666666666,13.56,0.0
340,DABUR,Mar 2013,12.48,16.0,36.56,0.5494,18.5085,1.3039,248.0,622.0,4.0,1.204,34.0,1151.0,870.0,,,,,Consumer Staples,,,,,6140.0,766.0,34.0,FMCG,0,30.952380952380953,64.28571428571429,40.476190476190474,85.71428571428571,,,88.09523809523809,73.80952380952381,,
341,DABUR,Mar 2014,12.98,16.0,34.48999999999999,0.2666,23.8519,1.3287,994.0,104.0,5.0,1.5264,33.0,708.0,1098.0,,,,,Consumer Staples,,,,,7058.0,916.0,33.0,FMCG,0,33.33333333333333,59.523809523809526,39.285714285714285,57.14285714285714,,,79.76190476190477,59.523809523809526,,
342,DABUR,Mar 2015,13.7,17.0,31.84,0.2188,36.85,1.2766,171.0,876.0,6.0,1.9057,33.0,734.0,1047.0,,,,,Consumer Staples,,,,,7795.0,1068.0,33.0,FMCG,0,39.285714285714285,53.57142857142857,41.66666666666667,91.66666666666666,,,75.0,42.857142857142854,,
343,DABUR,Mar 2016,16.12,20.0,30.06,0.193,36.1458,1.1223,457.0,730.0,7.0,2.3699,32.0,805.0,1187.0,,,,,Consumer Staples,,,,,7780.0,1254.0,32.0,FMCG,0,44.047619047619044,30.357142857142854,42.857142857142854,69.04761904761905,,,69.04761904761905,44.047619047619044,,
344,DABUR,Mar 2017,16.81,20.0,26.41,0.2012,33.4815,0.9847,420.0,807.0,7.0,2.754,31.0,975.0,1227.0,,,,,Consumer Staples,,,,,7614.0,1280.0,31.0,FMCG,0,50.0,23.809523809523807,45.23809523809524,72.61904761904762,,,71.42857142857143,46.42857142857143,,
345,DABUR,Mar 2018,17.59,21.0,23.8,0.1644,36.0,0.8874,551.0,541.0,8.0,3.242,81.0,938.0,1092.0,4.69,12.13,14.87,10.56,Consumer Staples,,,,,7722.0,1358.0,81.0,FMCG,0,58.333333333333336,17.857142857142858,51.19047619047619,65.47619047619048,77.55102040816327,44.680851063829785,66.66666666666666,45.23809523809524,5.98,4.58
346,DABUR,Mar 2019,16.98,20.0,25.67,0.1241,32.7,1.0092,1837.0,338.0,8.0,3.1819,34.0,699.0,1499.0,3.82,9.56,9.86,7.75,Consumer Staples,55182.65,11.83,8.9,2.52,8515.0,1446.0,34.0,FMCG,0,52.38095238095239,20.833333333333336,44.047619047619044,41.66666666666667,89.79591836734694,61.702127659574465,57.14285714285714,48.80952380952381,8.08,-0.33000000000000007
347,DABUR,Mar 2020,16.67,21.0,21.92,0.079,39.94,0.9302,1097.0,517.0,8.0,3.7322,37.0,522.0,1614.0,2.19,6.28,5.92,4.8,Consumer Staples,48665.96,12.36,12.35,0.62,8685.0,1448.0,37.0,FMCG,0,65.47619047619048,26.190476190476193,46.42857142857143,51.19047619047619,95.91836734693877,87.2340425531915,42.857142857142854,40.476190476190474,7.57,-2.7700000000000005
348,DABUR,Mar 2021,17.73,21.0,22.12,0.0664,75.0645,0.8827,711.0,1404.0,10.0,4.3299,50.0,509.0,2115.0,4.21,6.21,7.39,5.94,Consumer Staples,48060.25,78.3,2.21,1.66,9562.0,1695.0,50.0,FMCG,0,64.28571428571429,16.666666666666664,53.57142857142857,60.71428571428571,87.75510204081633,89.36170212765957,40.476190476190474,30.952380952380953,11.41,-5.47
349,DABUR,Mar 2022,16.0,21.0,20.78,0.1229,65.641,0.8864,529.0,1273.0,10.0,4.7356,53.0,1030.0,1802.0,7.42,6.36,7.39,7.06,Consumer Staples,60945.67,31.16,8.64,1.81,10889.0,1742.0,53.0,FMCG,0,70.23809523809523,32.142857142857146,52.38095238095239,66.66666666666666,53.06122448979592,85.1063829787234,55.952380952380956,33.33333333333333,12.28,-5.22
350,DABUR,Mar 2023,14.75,19.0,18.96,0.1308,33.4231,0.8446,905.0,583.0,10.0,5.0695,54.0,1174.0,1488.0,8.35,4.61,4.56,5.84,Consumer Staples,61939.24,74.55,11.51,2.27,11530.0,1701.0,54.0,FMCG,0,76.19047619047619,40.476190476190474,59.523809523809526,58.333333333333336,42.857142857142854,91.48936170212765,59.523809523809526,47.61904761904761,12.6,-6.76
351,DABUR,Mar 2024,14.6,19.0,18.36,0.1384,23.2419,0.8206,1042.0,971.0,10.0,5.574,53.0,1365.0,2013.0,7.81,4.6,4.56,5.66,Consumer Staples,56521.84,50.95,13.59,3.42,12404.0,1811.0,53.0,FMCG,0,78.57142857142857,42.857142857142854,65.47619047619048,52.38095238095239,51.02040816326531,93.61702127659575,61.904761904761905,60.71428571428571,10.04,-4.379999999999999
352,DIVISLAB,Mar 2013,28.07,38.0,24.07,0.0132,287.0,0.6833,225.0,255.0,23.0,9.263,33.0,33.0,480.0,,,,,Healthcare,,,,,2145.0,602.0,33.0,Pharmaceuticals,0,18.333333333333332,10.0,45.0,73.33333333333333,,,18.333333333333332,20.0,,
353,DIVISLAB,Mar 2014,30.53,40.0,26.08,0.0061,362.0,0.6825,252.0,305.0,29.0,10.9778,34.0,18.0,557.0,,,,,Healthcare,,,,,2532.0,773.0,34.0,Pharmaceuticals,0,10.0,5.0,46.666666666666664,70.0,,,10.0,15.0,,
354,DIVISLAB,Mar 2015,27.35,38.0,24.37,0.0077,403.6667,0.7072,305.0,521.0,32.0,12.9481,31.0,27.0,826.0,,,,,Healthcare,,,,,3115.0,852.0,31.0,Pharmaceuticals,0,15.0,13.333333333333334,38.333333333333336,61.66666666666667,,,13.333333333333334,13.333333333333334,,
355,DIVISLAB,Mar 2016,29.82,38.0,26.23,0.0098,303.2,0.7709,632.0,406.0,42.0,8.1,24.0,42.0,1038.0,,,,,Healthcare,,,,,3776.0,1126.0,24.0,Pharmaceuticals,0,8.333333333333332,6.666666666666667,15.833333333333332,53.333333333333336,,,15.0,16.666666666666664,,
356,DIVISLAB,Mar 2017,26.08,36.0,19.79,0.0067,507.3333,0.6603,10.0,1140.0,40.0,10.1075,25.0,36.0,1150.0,,,,,Healthcare,,,,,4064.0,1060.0,25.0,Pharmaceuticals,0,38.333333333333336,15.0,51.66666666666667,83.33333333333334,,,11.666666666666666,10.0,,
357,DIVISLAB,Mar 2018,22.54,33.0,14.8,0.0106,688.0,0.5735,298.0,478.0,33.0,11.1792,30.0,63.0,776.0,12.65,7.82,7.49,9.32,Healthcare,,,,,3891.0,877.0,30.0,Pharmaceuticals,0,56.666666666666664,25.0,70.0,64.16666666666667,25.71428571428571,51.42857142857142,16.666666666666664,6.666666666666667,1.48,7.84
358,DIVISLAB,Mar 2019,27.36,38.0,19.45,0.0152,405.6,0.6155,269.0,685.0,51.0,13.1264,31.0,106.0,954.0,14.33,11.85,11.95,12.71,Healthcare,1011018.76,74.55,13.82,0.22,4946.0,1353.0,31.0,Pharmaceuticals,0,41.66666666666667,11.666666666666666,65.0,66.66666666666666,11.428571428571429,37.142857142857146,20.0,11.666666666666666,0.94,11.770000000000001
359,DIVISLAB,Mar 2020,25.53,34.0,18.84,0.0053,287.4286,0.6323,1133.0,83.0,52.0,13.7925,31.0,39.0,1216.0,11.61,10.08,10.2,10.63,Healthcare,1300303.75,30.35,3.22,0.23,5394.0,1377.0,31.0,Pharmaceuticals,0,45.0,18.333333333333332,63.33333333333333,43.333333333333336,34.285714285714285,45.714285714285715,8.333333333333332,18.333333333333332,-2.59,13.22
360,DIVISLAB,Mar 2021,28.47,41.0,21.34,0.0005,1462.0,0.647,2022.0,75.0,75.0,17.5377,27.0,5.0,1947.0,13.04,12.0,12.3,12.45,Healthcare,1595539.83,9.75,6.26,0.76,6969.0,1984.0,27.0,Pharmaceuticals,0,31.666666666666664,8.333333333333332,60.0,20.0,17.142857142857142,34.285714285714285,6.666666666666667,3.3333333333333335,-7.39,19.84
361,DIVISLAB,Mar 2022,33.04000000000001,43.0,25.24,0.0003,1998.5,0.6707,-283.0,2195.0,112.0,22.1283,27.0,4.0,1912.0,17.13,22.8,22.87,20.93,Healthcare,1391349.3,56.9,1.69,0.66,8960.0,2960.0,27.0,Pharmaceuticals,0,11.666666666666666,1.6666666666666667,48.333333333333336,91.66666666666666,5.714285714285714,17.142857142857142,4.166666666666666,1.6666666666666667,-8.29,29.22
362,DIVISLAB,Mar 2023,23.48,31.0,14.29,0.0003,1357.0,0.5384,-248.0,2707.0,69.0,24.0887,44.0,4.0,2459.0,14.83,15.77,15.9,15.5,Healthcare,1318782.9,15.26,3.01,1.48,7767.0,1824.0,44.0,Pharmaceuticals,0,60.0,23.333333333333332,86.66666666666667,90.0,8.571428571428571,25.71428571428571,4.166666666666666,5.0,23.06,-7.559999999999999
363,DIVISLAB,Mar 2024,20.4,28.0,11.79,0.0002,636.25,0.5074,992.0,269.0,60.0,25.6057,50.0,3.0,1261.0,9.66,3.41,3.3,5.46,Healthcare,1615028.67,69.95,12.34,1.39,7845.0,1600.0,50.0,Pharmaceuticals,0,75.0,26.666666666666668,91.66666666666666,46.666666666666664,54.285714285714285,60.0,1.6666666666666667,8.333333333333332,21.59,-16.13
